@CarlosBolsonaro,RT @implicante_org: Áudio: a canção que Lobão e Roger lançaram zoando a esquerda brasileira https://t.co/QVz6AFEDnj https://t.co/Jqa22mAukl,http://twitter.com/CarlosBolsonaro/status/840222063621222401,"March 10, 2017 at 12:25PM",,
@CarlosBolsonaro,"RT @Mandinha_PB: Nossa um jovem homossexual na palestra do @jairbolsonaro e ainda abraçando-o, putz que homofóbico esse Jair. Hahaha… https://t.co/DOOVt4Jxsv",http://twitter.com/CarlosBolsonaro/status/840865653565272064,"March 12, 2017 at 07:02AM",,
@CarlosBolsonaro,RT @jairbolsonaro: UFC - @BorrachinhaMMA acaba de vencer mais um combate em Fortaleza. Muito obrigado pelo apoio e consideração. https://t.co/kokWVj0akN,http://twitter.com/CarlosBolsonaro/status/840865727443816448,"March 12, 2017 at 07:03AM",,
@CarlosBolsonaro,"E vai mto além disso! A seguir, cenas do próximo capítulo, bailarina! https://t.co/Sl1sddNskF",http://twitter.com/CarlosBolsonaro/status/840865915478671361,"March 12, 2017 at 07:03AM",,
@CarlosBolsonaro,"É memo é? De motorista de terrorista, no Regime Militar(Marighella) à Ministro na ""democracia""! Ñ me diga!? https://t.co/h1ATAfWg42",http://twitter.com/CarlosBolsonaro/status/840866446435594241,"March 12, 2017 at 07:05AM",,
@CarlosBolsonaro,"Sabe de nada, ""inocente""! https://t.co/3KTu93i1co",http://twitter.com/CarlosBolsonaro/status/840866684332343297,"March 12, 2017 at 07:06AM",,
@CarlosBolsonaro,Ñ recomendado! 😂😂😂 https://t.co/Wyn8k1aFTO,http://twitter.com/CarlosBolsonaro/status/840866792604073984,"March 12, 2017 at 07:07AM",,
@CarlosBolsonaro,"Tô sabendo..... a última, videogamefóbico! Aguardando a próxima boçalidade!!! https://t.co/DR57NSCvjP",http://twitter.com/CarlosBolsonaro/status/840867343056134148,"March 12, 2017 at 07:09AM",,
@CarlosBolsonaro,RT @SargentoFAHUR: Sargento Fahur sem a PM o Brasil viraria 'Terra de Ninguém: https://t.co/ApnyOtoqRU via @YouTube,http://twitter.com/CarlosBolsonaro/status/840867376291803138,"March 12, 2017 at 07:09AM",,
@CarlosBolsonaro,Quando a imprensa e os ruminantes cairão na real? Continuem assim!!! https://t.co/Qp3aYmEGmZ,http://twitter.com/CarlosBolsonaro/status/840867711378964480,"March 12, 2017 at 07:10AM",,
@CarlosBolsonaro,"RT @brina_gugli: O Estatuto do Desarmamento é super rígido, imagina a burocracia que esse cara enfrentou pelo porte, ainda mais com… https://t.co/62aUyWxeEv",http://twitter.com/CarlosBolsonaro/status/840867861237243905,"March 12, 2017 at 07:11AM",,
@CarlosBolsonaro,RT @crixtal7: Queremos um Robocop desses👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻👇🏻 https://t.co/cYYI7KdT02,http://twitter.com/CarlosBolsonaro/status/840868339174002688,"March 12, 2017 at 07:13AM",,
@CarlosBolsonaro,"Reunião ontem c/ diversos grupos c/ o objetivo d endireitar o Brasil (AM, CE, PE, SP, RJ, MG, PA e PR) 🇧🇷!… https://t.co/W5HUGsnSDq",http://twitter.com/CarlosBolsonaro/status/840886112222662656,"March 12, 2017 at 08:24AM",,
@CarlosBolsonaro,RT @QuadroUpped: @GABRIELPlNHEIRO Padre Paulo Ricardo faz a diferença! https://t.co/HVfMfVTNhT,http://twitter.com/CarlosBolsonaro/status/841082480111284225,"March 12, 2017 at 09:24PM",,
@CarlosBolsonaro,"Bugou, retardado? https://t.co/2KNaMKmRBk",http://twitter.com/CarlosBolsonaro/status/841101465838071808,"March 12, 2017 at 10:39PM",,
@CarlosBolsonaro,"EUA, Holanda, França, Alemanha... Brasil! Captou??? 🤔",http://twitter.com/CarlosBolsonaro/status/841101962196197376,"March 12, 2017 at 10:41PM",,
@CarlosBolsonaro,RT @brina_gugli: O realismo do Bolsonaro só assusta aqueles que não vivem no mundo real.,http://twitter.com/CarlosBolsonaro/status/841346463531704320,"March 13, 2017 at 02:53PM",,
@CarlosBolsonaro,RT @BolsonaroSP: Veja o que um verdadeiro SWAT tem a dizer sobre a Taurus. Troy Fullbright é um dos mais gabaritados SWATs dos EUA.… https://t.co/mOgZKrZSS2,http://twitter.com/CarlosBolsonaro/status/841346493277708288,"March 13, 2017 at 02:53PM",,
@CarlosBolsonaro,Entrevista concedida ao Jornal Folha de São Paulo no último dia 07 de março de 2017. https://t.co/ywI9GnQQAO,http://twitter.com/CarlosBolsonaro/status/841350378671218688,"March 13, 2017 at 03:08PM",,
@CarlosBolsonaro,🤔🤔🤔🤔🤔 https://t.co/qBPUoNo25m,http://twitter.com/CarlosBolsonaro/status/841358821889064961,"March 13, 2017 at 03:42PM",,
@CarlosBolsonaro,Relator da Reforma da Previdência tem empresa na lista de devedores do INSS https://t.co/MPW56RjIs7 by #ciclistacwb via @c0nvey,http://twitter.com/CarlosBolsonaro/status/841386103752011776,"March 13, 2017 at 05:30PM",,
@CarlosBolsonaro,RIO DE JANEIRO: aumento de imposto e tributo ao cidadão e redução p/ empresa! Sou CONTRA! Converse c/ seu parlament… https://t.co/GEY87oEQTl,http://twitter.com/CarlosBolsonaro/status/841592486552358912,"March 14, 2017 at 07:10AM",,
@CarlosBolsonaro,🤔 https://t.co/kp1zTQAOLg,http://twitter.com/CarlosBolsonaro/status/841715711118581760,"March 14, 2017 at 03:20PM",,
@CarlosBolsonaro,RT @jairbolsonaro: Entrevista concedida ao Jornal Folha de São Paulo no último dia 07 de março de 2017. https://t.co/iwsx7Pio8S,http://twitter.com/CarlosBolsonaro/status/841717542913748993,"March 14, 2017 at 03:27PM",,
@CarlosBolsonaro,BREAKING NEWS; Possible explosives in 4 different locations in #Sweden right... https://t.co/VoKqN4Dm34 by… https://t.co/LVfp5zmBvd,http://twitter.com/CarlosBolsonaro/status/841732411423563776,"March 14, 2017 at 04:27PM",,
@CarlosBolsonaro,"RT @editorahumanas: No depoimento:
Grau de instrução do senhor:
Lula - curso primário

Realmente o Bolsonaro não tem preparo pra ser presidente hahahahahaha",http://twitter.com/CarlosBolsonaro/status/841733347034431493,"March 14, 2017 at 04:30PM",,
@CarlosBolsonaro,"Deputado Federal por São Paulo, @BolsonaroSP dá uma pequena aula de introdução de EDUCAÇÃO e ECONOMIA aos canalhas. https://t.co/ZRKsG1raA3",http://twitter.com/CarlosBolsonaro/status/841949394467487744,"March 15, 2017 at 06:49AM",,
@CarlosBolsonaro,Resumo completo sobre o descabido caso de @jairbolsonaro acusado de apologia ao estupro. https://t.co/KYAqjcFNYC,http://twitter.com/CarlosBolsonaro/status/841952508612378624,"March 15, 2017 at 07:01AM",,
@CarlosBolsonaro,"Bom Dia Brasil começa c/ Chico Pinheiro chorando aos 10 seg. do primeiro tempo: ""o crescimento da EXTREEEEEEEEEEMA-Direita preocupa..."" 😭",http://twitter.com/CarlosBolsonaro/status/841960575307509761,"March 15, 2017 at 07:33AM",,
@CarlosBolsonaro,🤢 https://t.co/A7KWqHn7Ac,http://twitter.com/CarlosBolsonaro/status/841961652018913280,"March 15, 2017 at 07:37AM",,
@CarlosBolsonaro,Menos o J. https://t.co/elGGKgJmlV,http://twitter.com/CarlosBolsonaro/status/841961912921411584,"March 15, 2017 at 07:38AM",,
@CarlosBolsonaro,Bz! Mas e ai? https://t.co/ji6sxHBYBP,http://twitter.com/CarlosBolsonaro/status/841985639054733312,"March 15, 2017 at 09:13AM",,
@CarlosBolsonaro,"Quando você acha q já viu de tudo, VEREADOR do PSC propõe abrigo p/ LGBT q sofreu homofobia. Tds na merda e aparece esse tipo de demagogia!",http://twitter.com/CarlosBolsonaro/status/842004957675040768,"March 15, 2017 at 10:30AM",,
@CarlosBolsonaro,"Mais um Projeto de Lei, agora do piçol; PL08/17 - direito ao uso d sanitários d acordo c/ sua identidade d gênero independentemente do RG.",http://twitter.com/CarlosBolsonaro/status/842029109752549378,"March 15, 2017 at 12:05PM",,
@CarlosBolsonaro,"RT @pauloap: ASSISTAM ESSE VÍDEO

Eduardo Bolsonaro e Marco Feliciano destruindo a presidente da UNE ao vivo

https://t.co/RrHY6JJJwG",http://twitter.com/CarlosBolsonaro/status/842032418441838592,"March 15, 2017 at 12:19PM",,
@CarlosBolsonaro,RT @implicante_org: Um “golpe” bem esquisito: diretório do PT apoia tucano para presidência da Assembleia de SP https://t.co/bf09HsqrV7 https://t.co/KWsDHKYPOh,http://twitter.com/CarlosBolsonaro/status/842064175396466690,"March 15, 2017 at 02:25PM",,
@CarlosBolsonaro,"RT @implicante_org: Vídeo legendado: Marine Le Pen dá uma lição à imprensa sobre ""fake news"" https://t.co/OElhteQIsp https://t.co/KwGwPD6iwD",http://twitter.com/CarlosBolsonaro/status/842064218744578050,"March 15, 2017 at 02:25PM",,
@CarlosBolsonaro,Dutch PM admits Geert Wilders has 'REAL' chance at winning election. https://t.co/Pq0Psc0ekv by #RejaneLiberty via @c0nvey,http://twitter.com/CarlosBolsonaro/status/842084718275371008,"March 15, 2017 at 03:46PM",,
@CarlosBolsonaro,#ESCOLASEMPARTIDO / HOJE: https://t.co/2jaSAEnt8D,http://twitter.com/CarlosBolsonaro/status/842141519029145600,"March 15, 2017 at 07:32PM",,
@CarlosBolsonaro,Lula se compara a Deus ao citar a Bíblia: 'Precisam ler a Bíblia para não usar meu nome em vão'; veja. https://t.co/yLGwtC1v04,http://twitter.com/CarlosBolsonaro/status/842344809830465537,"March 16, 2017 at 09:00AM",,
@CarlosBolsonaro,"RT @GidaltiAlencar: SEMPRE ESCOLHA AQUILO QUE IRÁ TE AMEDRONTAR, POIS ESTA É A QUE TE AJUDARÁ CRESCER!",http://twitter.com/CarlosBolsonaro/status/842345053624406016,"March 16, 2017 at 09:01AM",,
@CarlosBolsonaro,RT @Flavio_Quintela: Minha coluna de hoje foi escrita em homenagem à mais francófona de nossas presidentes. Não deixe de ler!... https://t.co/sQd15grFLJ,http://twitter.com/CarlosBolsonaro/status/842345313037889536,"March 16, 2017 at 09:02AM",,
